customerid,historical_recency,historical_orders,historical_items,historical_revenue,historical_aov,historical_lifetime_days,churn_probability,risk_level,retention_opportunity_score,retention_priority,future_churn
12731,14,9,6499,13702.15,1522.461111111111,278,0.11267729298648736,Low Risk,1543.9211700947978,High Value - Low Risk,0
12732,108,1,111,236.26000000000002,236.26000000000002,0,0.6846366216977685,Critical Risk,161.7522482423148,Standard Retention,1
12733,163,1,137,383.95,383.95,0,0.7269276206152788,Critical Risk,279.1038599352363,Standard Retention,1
12734,281,1,88,110.39999999999999,110.39999999999999,0,0.7980039389484564,Critical Risk,88.09963485990959,Standard Retention,1
12735,244,2,368,779.5699999999999,389.78499999999997,21,0.7312478214583631,Critical Risk,570.0588641742961,Standard Retention,1
12736,261,1,173,234.0,234.0,0,0.7879784426497155,Critical Risk,184.38695558003343,Standard Retention,1
12738,301,1,148,155.35,155.35,0,0.8096261942821087,Critical Risk,125.77542928172558,Standard Retention,1
12739,7,2,486,1013.04,506.52,20,0.5432580618772962,High Risk,550.3421470041761,Standard Retention,1
12743,63,2,315,540.13,270.065,0,0.5955656712572698,High Risk,321.6828860161891,Standard Retention,1
12744,73,5,4640,14211.970000000001,2842.3940000000002,173,0.3277946381023243,Moderate Risk,4658.6075628710905,High Value - Low Risk,0
12747,38,8,862,2769.4,346.175,259,0.1926606068266879,Low Risk,533.5542845458294,Monitor,0
12748,1,137,12649,17886.78,130.56043795620437,301,3.964498451116994e-14,Low Risk,7.091211160547042e-10,High Value - Low Risk,0
12749,59,3,1080,2755.23,918.41,82,0.5085977172525622,High Risk,1401.303688505777,Standard Retention,0
12750,57,1,137,275.88,275.88,0,0.6454090414082829,Critical Risk,178.05544634371708,Standard Retention,1
12752,10,1,2262,4366.78,4366.78,0,0.6759475790189126,Critical Risk,2951.714369108207,Standard Retention,1
12753,64,5,9211,16620.91,3324.182,226,0.3008092357369946,Moderate Risk,4999.723234353371,High Value - Low Risk,0
12754,164,3,6481,3010.74,1003.5799999999999,72,0.6070480598734276,Critical Risk,1827.6638757833232,Standard Retention,1
12755,209,2,1491,3811.9500000000003,1905.9750000000001,85,0.7003962950718109,Critical Risk,2669.8756569989896,Standard Retention,1
12756,15,1,144,112.08,112.08,0,0.6081720309509857,Critical Risk,68.16392122898648,Standard Retention,1
12757,71,7,918,5281.08,754.4399999999999,68,0.2852282260226692,Low Risk,1506.3130798837976,High Value - Low Risk,0
12758,45,2,2135,2791.59,1395.795,159,0.5422151054429849,High Risk,1513.6422662035823,Standard Retention,1
12759,100,2,630,1082.52,541.26,104,0.598372294404879,High Risk,647.7499761391697,Standard Retention,0
12763,67,2,316,494.08,247.04,230,0.529482296974075,High Risk,261.606613288951,Standard Retention,1
12764,245,1,386,1693.88,1693.88,0,0.7960975034473081,Critical Risk,1348.4936391393264,Standard Retention,1
12766,78,5,2495,4952.1900000000005,990.4380000000001,216,0.35769365182342006,Moderate Risk,1771.3669256234227,Monitor,0
12769,167,1,356,1143.6,1143.6,0,0.7404778763821313,Critical Risk,846.8104994306052,Standard Retention,1
12770,139,1,743,1351.45,1351.45,0,0.7244101905606948,Critical Risk,979.004152033251,Standard Retention,1
12775,118,4,740,1164.68,291.17,121,0.4914371688562524,High Risk,572.3670418235,Standard Retention,0
12778,112,4,458,492.06,123.015,129,0.4856936091097634,High Risk,238.99039729855016,Standard Retention,0
12779,118,7,1385,2999.41,428.4871428571428,181,0.30315566090780793,Moderate Risk,909.2881208834882,Monitor,0
12781,213,1,346,549.26,549.26,0,0.7626753474237311,Critical Risk,418.9070613259585,Standard Retention,0
12782,78,4,958,2078.67,519.6675,207,0.4275804043810382,High Risk,888.7985591747328,Standard Retention,1
12783,4,1,176,339.02,339.02,0,0.6028573962524454,Critical Risk,204.38071447750403,Standard Retention,0
12785,293,1,131,311.95,311.95,0,0.807001641136158,Critical Risk,251.7441619524245,Standard Retention,1
12787,20,2,210,344.66,172.33,101,0.5271334307603032,High Risk,181.6818082458461,Standard Retention,1
12790,121,1,166,324.92,324.92,0,0.6958055181870727,Critical Risk,226.08112896934367,Standard Retention,1
12791,302,1,97,192.60000000000002,192.60000000000002,0,0.8105482007474489,Critical Risk,156.11158346395868,Standard Retention,1
12792,185,1,217,400.54,400.54,0,0.7422843990277816,Critical Risk,297.3145931865877,Standard Retention,1
12793,263,2,295,545.48,272.74,36,0.7399128791695807,Critical Risk,403.60767732942287,Standard Retention,1
12794,27,1,227,317.0,317.0,0,0.6217084196921618,Critical Risk,197.0815690424153,Standard Retention,0
12797,294,1,118,254.03,254.03,0,0.8068941747979866,Critical Risk,204.97532722393254,Standard Retention,1
12798,99,1,2256,1607.04,1607.04,0,0.7005542608364488,Critical Risk,1125.8187193346066,Standard Retention,0
12802,115,1,314,427.58,427.58,0,0.6930129681542629,Critical Risk,296.31848492339975,Standard Retention,1
12808,113,2,108,281.35,140.675,184,0.5822872146627113,High Risk,163.82650784535383,Standard Retention,0
12809,106,1,220,489.31,489.31,0,0.6871215096068483,Critical Risk,336.2154258657269,Standard Retention,1
12811,189,3,230,514.85,171.61666666666667,23,0.6385499440287958,Critical Risk,328.75743868322553,Standard Retention,1
12814,30,1,49,125.92,125.92,0,0.6208059918371003,Critical Risk,78.17189049212767,Standard Retention,1
12815,76,2,379,1063.46,531.73,50,0.5937330022684625,High Risk,631.4112985924191,Standard Retention,1
12816,24,2,128,572.2,286.1,80,0.5378221713548557,High Risk,307.74184644924844,Standard Retention,1
12817,210,1,53,166.04000000000002,166.04000000000002,0,0.7555201500351306,Critical Risk,125.4465657118331,Standard Retention,1
12818,190,1,929,1542.08,1542.08,0,0.7613327945709014,Critical Risk,1174.0360758518957,Standard Retention,1
12820,3,2,363,388.23,194.115,251,0.46655499496206776,High Risk,181.1306456941236,Standard Retention,0
12821,143,1,70,92.72,92.72,0,0.7084115033621688,Critical Risk,65.68391459174029,Standard Retention,1
12822,16,1,424,690.9,690.9,0,0.6190972555165887,Critical Risk,427.7342938364111,Standard Retention,0
12823,3,5,230,1759.5,351.9,221,0.3094164404375406,Moderate Risk,544.4182269498526,Monitor,1
12826,0,5,854,1052.6200000000001,210.52400000000003,293,0.2919408535172073,Low Risk,307.30278122928274,Monitor,0
12828,28,3,157,415.51,138.50333333333333,31,0.4984280106306509,High Risk,207.10182269714176,Standard Retention,0
12829,265,2,376,293.0,146.5,23,0.7436477067904242,Critical Risk,217.8887780895943,Standard Retention,1
12830,20,5,8696,6414.32,1282.864,80,0.3482643188757409,Moderate Risk,2233.8787858510423,High Value - Low Risk,0
12831,191,1,135,215.05,215.05,0,0.7437103069723583,Critical Risk,159.93490151440565,Standard Retention,1
12832,27,1,132,267.8,267.8,0,0.6207939078307947,Critical Risk,166.24860851708684,Standard Retention,0
12833,74,1,156,417.38,417.38,0,0.6612495470937904,Critical Risk,275.99233596600624,Standard Retention,1
12834,211,1,110,312.38,312.38,0,0.7581379363989941,Critical Risk,236.82712857231778,Standard Retention,1
12836,66,3,858,2112.53,704.1766666666667,174,0.48693414573515514,High Risk,1028.6629908898874,Standard Retention,0
12837,102,1,24,134.1,134.1,0,0.6783997305506054,Critical Risk,90.97340386683618,Standard Retention,1
12838,302,1,228,390.79,390.79,0,0.8127965111597973,Critical Risk,317.6327485961372,Standard Retention,0
12839,0,10,2276,3376.05,337.605,295,0.11151142690436609,Low Risk,376.46815280048514,Monitor,0
12840,72,4,1511,2726.77,681.6925,82,0.4586098709162059,High Risk,1250.5236377181827,Standard Retention,1
12841,18,18,1975,3045.78,169.21,282,0.022348193822826358,Low Risk,68.06768178168807,Monitor,0
12842,237,1,157,310.73,310.73,0,0.774501234470748,Critical Risk,240.66076858709556,Standard Retention,0
12843,88,7,780,1692.31,241.75857142857143,104,0.3074321241759406,Moderate Risk,520.2704580641861,Monitor,0
12844,59,1,77,174.88,174.88,0,0.6453075724481547,Critical Risk,112.85138826973329,Standard Retention,0
12845,196,4,204,354.09000000000003,88.52250000000001,22,0.591485403212582,High Risk,209.43906642354318,Standard Retention,1
12849,197,1,489,668.85,668.85,0,0.7540453262320667,Critical Risk,504.3432164503178,Standard Retention,0
12851,25,1,106,131.81,131.81,0,0.6168125367096364,Critical Risk,81.30206046369717,Standard Retention,1
12852,223,1,149,311.55,311.55,0,0.7658000363725475,Critical Risk,238.58500133186718,Standard Retention,1
12853,63,6,800,1957.1000000000001,326.18333333333334,181,0.3156306291627431,Moderate Risk,617.7207043344046,Monitor,1
12854,7,3,626,1316.25,438.75,239,0.4165076861720539,High Risk,548.2282419239659,Standard Retention,1
12855,301,1,30,38.1,38.1,0,0.8082577587580897,Critical Risk,30.794620608683218,Standard Retention,1
12857,139,2,343,1106.4,553.2,91,0.6343547599086087,Critical Risk,701.8501063628847,Standard Retention,1
12864,67,1,216,147.12,147.12,0,0.6513811093578639,Critical Risk,95.83118880872894,Standard Retention,1
12865,52,1,550,981.38,981.38,0,0.6532847763974748,Critical Risk,641.1206138609539,Standard Retention,0
12866,212,1,171,559.12,559.12,0,0.7620475635097274,Critical Risk,426.07603370955877,Standard Retention,1
12867,25,6,3366,3015.96,502.66,263,0.2645284965960576,Low Risk,797.8073645938458,Monitor,0
12868,114,6,928,1607.0600000000002,267.84333333333336,187,0.35579886178876363,Moderate Risk,571.7901188262506,Monitor,1
12871,13,2,200,380.64,190.32,123,0.5143821455593424,High Risk,195.79441988570807,Standard Retention,1
12872,255,2,319,599.97,299.985,38,0.734165798462798,Critical Risk,440.4774541037249,Standard Retention,1
12873,211,1,128,374.0,374.0,0,0.7589598228297992,Critical Risk,283.8509737383449,Standard Retention,1
12875,72,2,2019,343.2300000000001,171.61500000000004,219,0.5382462403351749,High Risk,184.74225707024212,Standard Retention,1
12876,125,1,651,726.43,726.43,0,0.7051785453595935,Critical Risk,512.2628507055695,Standard Retention,0
12877,7,10,822,1160.3700000000001,116.037,280,0.1223244209797834,Low Risk,141.9415883723113,Monitor,0
12878,165,2,547,854.99,427.495,29,0.6715913436960664,Critical Risk,574.2038829466999,Standard Retention,1
12879,10,2,202,507.7,253.85,10,0.5467692118035961,High Risk,277.5947288326857,Standard Retention,0
12881,204,1,21,298.0,298.0,0,0.7533458866548186,Critical Risk,224.49707422313594,Standard Retention,1
12883,18,1,68,291.63,291.63,0,0.6136703743157468,Critical Risk,178.96469126170123,Standard Retention,0
12884,17,1,43,309.05,309.05,0,0.613111168524133,Critical Risk,189.48200663238333,Standard Retention,1
12885,52,1,346,645.35,645.35,0,0.6476304041141492,Critical Risk,417.9482812950662,Standard Retention,0
12886,148,1,416,775.0,775.0,0,0.7222174625364973,Critical Risk,559.7185334657854,Standard Retention,0
12888,143,2,76,354.12,177.06,41,0.6488695975617528,Critical Risk,229.7777018885679,Standard Retention,1
12891,114,3,950,331.0,110.33333333333333,107,0.5512914102970813,High Risk,182.4774568083339,Standard Retention,1
12895,15,1,142,267.8,267.8,0,0.6108285435502102,Critical Risk,163.5798839627463,Standard Retention,0
12897,133,2,110,216.5,108.25,97,0.6243991914290385,Critical Risk,135.18242494438684,Standard Retention,1
12901,10,20,14208,13159.27,657.9635000000001,189,0.011469477277335096,Low Risk,150.92994825131743,High Value - Low Risk,0
12902,193,1,66,138.68,138.68,0,0.7439559834656758,Critical Risk,103.17181578701992,Standard Retention,1
12904,101,1,165,244.69,244.69,0,0.6794786512580777,Critical Risk,166.26163117633902,Standard Retention,0
12906,7,2,1163,1936.5900000000001,968.2950000000001,0,0.5534028929430954,High Risk,1071.7145084446693,Standard Retention,0
12908,105,2,1200,750.0,375.0,136,0.5924565018181345,High Risk,444.34237636360086,Standard Retention,1
12909,16,4,1036,1857.35,464.3375,165,0.3882299852982324,Moderate Risk,721.0789631936718,Monitor,0
12910,7,5,1286,2050.18,410.03599999999994,163,0.32757981971377753,Moderate Risk,671.5975947807924,Monitor,0
12913,211,3,345,866.39,288.7966666666667,85,0.6386088253079708,Critical Risk,553.2843001585728,Standard Retention,0
12915,77,2,93,363.65,181.825,223,0.5396651399317429,High Risk,196.2492281361783,Standard Retention,1
12916,67,4,1083,2944.95,736.2375,181,0.42322413940186754,High Risk,1246.3739293315298,Standard Retention,1
12917,57,1,120,594.0,594.0,0,0.6505988022029355,Critical Risk,386.4556885085437,Standard Retention,1
12919,45,3,203,441.65,147.21666666666667,53,0.5066262162975103,High Risk,223.7514684277954,Standard Retention,0
12921,13,27,6724,11395.98,422.0733333333333,289,0.0022290897257300404,Low Risk,25.402661932625023,High Value - Low Risk,0
12922,90,1,370,405.38,405.38,0,0.6737130481459943,Critical Risk,273.10979545742316,Standard Retention,1
12924,17,4,481,933.7,233.425,239,0.3700869679620651,Moderate Risk,345.5502019861802,Monitor,1
12925,3,1,258,368.31,368.31,0,0.6025931009432445,Critical Risk,221.94106500840638,Standard Retention,1
12928,76,3,690,1136.14,378.71333333333337,211,0.4851566872997054,High Risk,551.2059187086874,Standard Retention,0
12929,240,1,37,117.85,117.85,0,0.7738463342655195,Critical Risk,91.19779049319148,Standard Retention,1
12930,7,2,252,415.8,207.9,93,0.518494656567654,High Risk,215.59007820083056,Standard Retention,1
12931,30,11,21384,32530.7,2957.336363636364,256,0.04784523228958811,Low Risk,1556.438898042904,High Value - Low Risk,0
12933,100,2,378,357.49,178.745,112,0.5931576859954525,High Risk,212.0479411665143,Standard Retention,0
12935,38,4,1268,1535.34,383.835,209,0.39500957376279777,Moderate Risk,606.4739989809739,Monitor,0
12936,7,1,434,798.46,798.46,0,0.6134529854324154,Critical Risk,489.8176707483665,Standard Retention,0
12937,0,3,521,826.44,275.48,196,0.42374289213240174,High Risk,350.19807577390213,Standard Retention,0
12939,8,6,3700,9036.12,1506.0200000000002,255,0.2299751558126628,Low Risk,2078.083104941919,High Value - Low Risk,0
12940,16,1,95,361.27,361.27,0,0.613212661733461,Critical Risk,221.53533830444744,Standard Retention,0
12942,60,3,198,675.6,225.20000000000002,234,0.4640875848973876,High Risk,313.53757235667507,Standard Retention,1
12944,283,1,145,286.95,286.95,0,0.801193376530629,Critical Risk,229.902439395464,Standard Retention,0
12945,217,1,165,462.95,462.95,0,0.7639727367877026,Critical Risk,353.6811784958669,Standard Retention,1
12947,72,6,1165,1603.99,267.33166666666665,229,0.3117823517855773,Moderate Risk,500.0957744405481,Monitor,1
12948,34,4,799,1423.96,355.99,159,0.4063049667465523,High Risk,578.5620204484206,Standard Retention,0
12949,43,7,2048,3449.42,492.7742857142857,138,0.2588383391741574,Low Risk,892.842143914122,Monitor,0
12951,102,5,331,751.78,150.356,157,0.41170506354305764,High Risk,309.5116326703999,Standard Retention,1
12952,7,1,408,731.54,731.54,0,0.6122909547749019,Critical Risk,447.91532505603175,Standard Retention,0
12955,21,6,1526,1843.36,307.22666666666663,175,0.2872463495427378,Low Risk,529.4984308931012,Monitor,0
12956,235,1,34,108.07,108.07,0,0.7706312298453503,Critical Risk,83.282117009387,Standard Retention,1
12957,0,6,1713,2640.7200000000003,440.12000000000006,267,0.24731601843847245,Low Risk,653.092356210843,Monitor,0
12962,42,1,78,170.54,170.54,0,0.6314496552832718,Critical Risk,107.68742421200916,Standard Retention,1
12963,13,2,310,619.71,309.855,280,0.46725494130227696,High Risk,289.56255967443406,Standard Retention,0
12965,18,1,282,769.8100000000001,769.8100000000001,0,0.6219586628983411,Critical Risk,478.789998285772,Standard Retention,1
12967,287,2,438,1660.9,830.45,13,0.7641111302519039,Critical Risk,1269.1121762353873,Standard Retention,1
12968,41,1,73,135.95,135.95,0,0.6300491620401415,Critical Risk,85.65518357935723,Standard Retention,1
12970,251,2,8,23.8,11.9,0,0.7385860498379511,Critical Risk,17.578347986143235,Standard Retention,1
12971,2,67,6692,8653.800000000001,129.16119402985078,298,3.2114574438377857e-07,Low Risk,0.0027791310427483433,High Value - Low Risk,0
12974,126,1,24,144.8,144.8,0,0.69667541241473,Critical Risk,100.8785997176529,Standard Retention,1
12976,140,1,561,738.6,738.6,0,0.7161240166465463,Critical Risk,528.9291986951391,Standard Retention,1
12977,85,1,12,39.239999999999995,39.239999999999995,0,0.6637053755187974,Critical Risk,26.043798935357607,Standard Retention,1
12980,86,9,886,7374.900000000001,819.4333333333334,200,0.1747974171244534,Low Risk,1289.1134715511314,High Value - Low Risk,1
12981,62,1,134,187.18,187.18,0,0.6479665988625983,Critical Risk,121.28638797510116,Standard Retention,0
12982,171,1,288,390.54,390.54,0,0.7326752749417476,Critical Risk,286.1390018757501,Standard Retention,1
12987,2,2,219,558.7,279.35,124,0.5051033824519005,High Risk,282.2012597758768,Standard Retention,1
12988,221,1,126,505.82,505.82,0,0.7670210782875018,Critical Risk,387.97460181938413,Standard Retention,1
12989,17,9,2394,5107.06,567.4511111111111,276,0.13990903800630985,Low Risk,714.5238516405049,High Value - Low Risk,0
12990,114,2,130,263.9,131.95,124,0.6008848363598167,Critical Risk,158.5735083153556,Standard Retention,0
12991,41,1,361,303.56,303.56,0,0.6330988392704892,Critical Risk,192.1834836489497,Standard Retention,0
12993,49,3,204,372.4,124.13333333333333,177,0.47218494954055895,High Risk,175.84167520890415,Standard Retention,0
12994,49,2,303,645.47,322.735,148,0.5393441923759509,High Risk,348.130495852905,Standard Retention,1
