customer_id,country,total_orders,total_items,total_revenue,average_order_value,first_purchase_date,last_purchase_date,recency,frequency,churn_status
12758,Portugal,2,2135,2791.59,1395.80,2011-03-08,2011-08-15,116,2,At Risk
12759,Netherlands,3,902,1531.44,510.48,2011-03-09,2011-10-18,52,3,Active
12762,Portugal,2,1227,1898.52,949.26,2011-11-14,2011-12-02,7,2,Active
12763,Japan,2,316,494.08,247.04,2010-12-05,2011-07-24,138,2,Churned
12764,Lebanon,1,386,1693.88,1693.88,2011-01-27,2011-01-27,316,1,Churned
12766,Portugal,7,3646,6989.63,998.52,2010-12-08,2011-12-06,3,7,Active
12769,Brazil,1,356,1143.60,1143.60,2011-04-15,2011-04-15,238,1,Churned
12770,Japan,1,743,1351.45,1351.45,2011-05-13,2011-05-13,210,1,Churned
12772,Portugal,1,556,892.47,892.47,2011-10-11,2011-10-11,59,1,Active
12775,Netherlands,5,877,1386.04,277.21,2011-02-01,2011-11-22,17,5,Active
12778,Netherlands,6,825,822.23,137.04,2011-01-31,2011-11-20,19,6,Active
12779,Poland,8,2024,3981.36,497.67,2010-12-03,2011-11-02,37,8,Active
12781,Czech Republic,2,671,826.74,413.37,2011-02-28,2011-10-07,63,2,At Risk
12782,Portugal,5,1086,2330.92,466.18,2010-12-17,2011-12-05,4,5,Active
12783,Portugal,6,624,2225.91,370.99,2011-09-25,2011-12-07,2,6,Active
12784,Portugal,2,280,532.82,266.41,2011-11-24,2011-11-30,9,2,Active
12785,Portugal,1,131,311.95,311.95,2010-12-10,2010-12-10,364,1,Churned
12787,Netherlands,3,261,463.66,154.55,2011-05-31,2011-11-30,9,3,Active
12789,Netherlands,1,4,91.85,91.85,2011-10-05,2011-10-05,65,1,At Risk
12790,Netherlands,1,166,324.92,324.92,2011-05-31,2011-05-31,192,1,Churned
12791,Netherlands,1,97,192.60,192.60,2010-12-01,2010-12-01,373,1,Churned
12792,Portugal,1,217,400.54,400.54,2011-03-28,2011-03-28,256,1,Churned
12793,Portugal,2,295,545.48,272.74,2010-12-03,2011-01-09,334,2,Churned
12794,Portugal,2,592,860.41,430.21,2011-09-02,2011-10-17,53,2,Active
12795,Portugal,1,68,430.48,430.48,2011-11-21,2011-11-21,18,1,Active
12797,Portugal,1,118,254.03,254.03,2010-12-09,2010-12-09,365,1,Churned
12798,Japan,3,5256,6977.04,2325.68,2011-06-22,2011-11-29,10,3,Active
12802,Netherlands,1,314,427.58,427.58,2011-06-06,2011-06-06,186,1,Churned
12808,Portugal,3,188,483.65,161.22,2010-12-06,2011-11-03,36,3,Active
12809,Portugal,1,220,489.31,489.31,2011-06-15,2011-06-15,177,1,Churned
12811,Portugal,3,230,514.85,171.62,2011-02-28,2011-03-24,260,3,Churned
12812,Japan,1,164,229.64,229.64,2011-10-26,2011-10-26,44,1,Active
12814,Poland,1,49,125.92,125.92,2011-08-30,2011-08-30,101,1,At Risk
12815,Poland,2,379,1063.46,531.73,2011-05-25,2011-07-15,147,2,Churned
12816,Poland,2,128,572.20,286.10,2011-06-16,2011-09-05,95,2,At Risk
12817,Austria,1,53,166.04,166.04,2011-03-03,2011-03-03,281,1,Churned
12818,Austria,1,929,1542.08,1542.08,2011-03-23,2011-03-23,261,1,Churned
12820,United Kingdom,4,722,942.34,235.59,2011-01-17,2011-12-06,3,4,Active
12821,United Kingdom,1,70,92.72,92.72,2011-05-09,2011-05-09,214,1,Churned
12822,United Kingdom,2,550,948.88,474.44,2011-09-13,2011-09-30,70,2,At Risk
12823,United Kingdom,5,230,1759.50,351.90,2011-02-16,2011-09-26,74,5,At Risk
12824,United Kingdom,1,232,397.12,397.12,2011-10-11,2011-10-11,59,1,Active
12826,United Kingdom,7,1058,1474.72,210.67,2010-12-09,2011-12-07,2,7,Active
12827,United Kingdom,3,197,430.15,143.38,2011-10-26,2011-12-04,5,3,Active
12828,United Kingdom,6,494,1018.71,169.79,2011-08-01,2011-12-07,2,6,Active
12829,United Kingdom,2,376,293.00,146.50,2010-12-14,2011-01-07,336,2,Churned
12830,United Kingdom,6,9848,6814.64,1135.77,2011-06-21,2011-11-02,37,6,Active
12831,United Kingdom,1,135,215.05,215.05,2011-03-22,2011-03-22,262,1,Churned
12832,United Kingdom,2,195,383.03,191.52,2011-09-02,2011-11-07,32,2,Active
12833,United Kingdom,1,156,417.38,417.38,2011-07-17,2011-07-17,145,1,Churned
12834,United Kingdom,1,110,312.38,312.38,2011-03-02,2011-03-02,282,1,Churned
12836,United Kingdom,4,1062,2610.36,652.59,2011-02-01,2011-10-11,59,4,Active
12837,United Kingdom,1,24,134.10,134.10,2011-06-19,2011-06-19,173,1,Churned
12838,United Kingdom,2,355,671.95,335.98,2010-12-01,2011-11-06,33,2,Active
12839,United Kingdom,14,3807,5591.42,399.39,2010-12-07,2011-12-07,2,14,Active
12840,United Kingdom,4,1511,2726.77,681.69,2011-04-27,2011-07-19,143,4,Churned
12841,United Kingdom,25,2720,3991.58,159.66,2010-12-03,2011-12-05,4,25,Active
12842,United Kingdom,2,547,1118.99,559.50,2011-02-04,2011-09-30,70,2,At Risk
12843,United Kingdom,8,781,1702.26,212.78,2011-03-20,2011-10-05,65,8,At Risk
12844,United Kingdom,2,125,325.96,162.98,2011-08-01,2011-11-10,29,2,Active
12845,United Kingdom,4,204,354.09,88.52,2011-02-22,2011-03-17,267,4,Churned
12847,United Kingdom,1,873,843.64,843.64,2011-11-17,2011-11-17,22,1,Active
12849,United Kingdom,2,597,1010.29,505.15,2011-03-16,2011-11-08,31,2,Active
12851,United Kingdom,1,106,131.81,131.81,2011-09-04,2011-09-04,96,1,At Risk
12852,United Kingdom,1,149,311.55,311.55,2011-02-18,2011-02-18,294,1,Churned
12853,United Kingdom,6,800,1957.10,326.18,2011-01-28,2011-07-28,134,6,Churned
12854,United Kingdom,3,626,1316.25,438.75,2011-01-25,2011-09-22,78,3,At Risk
12855,United Kingdom,1,30,38.10,38.10,2010-12-02,2010-12-02,372,1,Churned
12856,United Kingdom,6,1076,2170.78,361.80,2011-10-07,2011-12-02,7,6,Active
12857,United Kingdom,2,343,1106.40,553.20,2011-02-10,2011-05-13,210,2,Churned
12863,United Kingdom,1,188,521.20,521.20,2011-10-18,2011-10-18,52,1,Active
12864,United Kingdom,1,216,147.12,147.12,2011-07-24,2011-07-24,138,1,Churned
12865,Austria,2,925,1568.23,784.12,2011-08-08,2011-11-13,26,2,Active
12866,Belgium,1,171,559.12,559.12,2011-03-01,2011-03-01,283,1,Churned
12867,United Kingdom,7,4284,4009.34,572.76,2010-12-14,2011-11-13,26,7,Active
12868,United Kingdom,6,928,1607.06,267.84,2010-12-01,2011-06-07,185,6,Churned
12871,United Kingdom,2,200,380.64,190.32,2011-05-16,2011-09-16,84,2,At Risk
12872,United Kingdom,2,319,599.97,299.99,2010-12-09,2011-01-17,326,2,Churned
12873,United Kingdom,1,128,374.00,374.00,2011-03-02,2011-03-02,282,1,Churned
12875,United Kingdom,2,2019,343.23,171.62,2010-12-12,2011-07-19,143,2,Churned
12876,Belgium,2,1941,2218.02,1109.01,2011-05-27,2011-10-13,57,2,Active
12877,United Kingdom,12,1178,1535.77,127.98,2010-12-16,2011-12-06,3,12,Active
12878,United Kingdom,2,547,854.99,427.50,2011-03-18,2011-04-17,236,2,Churned
12879,United Kingdom,3,370,573.22,191.07,2011-09-09,2011-10-26,44,3,Active
12881,United Kingdom,1,21,298.00,298.00,2011-03-09,2011-03-09,275,1,Churned
12882,United Kingdom,2,246,1463.04,731.52,2011-11-06,2011-11-30,9,2,Active
12883,United Kingdom,4,196,703.47,175.87,2011-09-11,2011-11-15,24,4,Active
12884,United Kingdom,1,43,309.05,309.05,2011-09-12,2011-09-12,88,1,At Risk
12885,United Kingdom,3,655,1175.22,391.74,2011-08-08,2011-10-07,63,3,At Risk
12886,United Kingdom,2,770,1378.40,689.20,2011-05-04,2011-10-03,67,2,At Risk
12888,United Kingdom,2,76,354.12,177.06,2011-03-29,2011-05-09,214,2,Churned
12890,United Kingdom,1,256,376.72,376.72,2011-11-15,2011-11-15,24,1,Active
12891,United Kingdom,3,950,331.00,110.33,2011-02-20,2011-06-07,185,3,Churned
12893,United Kingdom,1,90,176.55,176.55,2011-11-09,2011-11-09,30,1,Active
12895,United Kingdom,2,210,372.80,186.40,2011-09-14,2011-10-28,42,2,Active
12897,United Kingdom,2,110,216.50,108.25,2011-02-11,2011-05-19,204,2,Churned
12901,United Kingdom,28,23075,17654.54,630.52,2011-03-14,2011-12-01,8,28,Active
12902,United Kingdom,1,66,138.68,138.68,2011-03-20,2011-03-20,264,1,Churned
12904,United Kingdom,2,294,496.06,248.03,2011-06-20,2011-11-21,18,2,Active
12906,United Kingdom,5,1749,2919.81,583.96,2011-09-22,2011-11-28,11,5,Active
12908,United Kingdom,2,1200,750.00,375.00,2011-01-31,2011-06-16,176,2,Churned
12909,United Kingdom,5,1280,2178.67,435.73,2011-03-31,2011-10-31,39,5,Active
12910,United Kingdom,8,1692,3075.04,384.38,2011-04-12,2011-11-16,23,8,Active
12912,United Kingdom,5,670,1662.30,332.46,2011-10-30,2011-12-07,2,5,Active
12913,United Kingdom,5,1419,2483.63,496.73,2010-12-06,2011-12-05,4,5,Active
12915,United Kingdom,2,93,363.65,181.83,2010-12-02,2011-07-14,148,2,Churned
12916,United Kingdom,4,1083,2944.95,736.24,2011-01-23,2011-07-24,138,4,Churned
12917,United Kingdom,1,120,594.00,594.00,2011-08-03,2011-08-03,128,1,Churned
12919,United Kingdom,6,673,1335.19,222.53,2011-06-23,2011-12-01,8,6,Active
12920,United Kingdom,1,128,162.78,162.78,2011-11-22,2011-11-22,17,1,Active
12921,United Kingdom,37,9526,16587.09,448.30,2010-12-01,2011-11-30,9,37,Active
12922,United Kingdom,1,370,405.38,405.38,2011-07-01,2011-07-01,161,1,Churned
12923,United Kingdom,1,68,172.82,172.82,2011-10-06,2011-10-06,64,1,At Risk
12924,United Kingdom,4,481,933.70,233.43,2011-01-16,2011-09-12,88,4,At Risk
12925,United Kingdom,2,541,694.05,347.03,2011-09-26,2011-12-05,4,2,Active
12928,United Kingdom,5,1472,2062.70,412.54,2010-12-15,2011-11-04,35,5,Active
12929,United Kingdom,1,37,117.85,117.85,2011-02-01,2011-02-01,311,1,Churned
12930,United Kingdom,2,252,415.80,207.90,2011-06-21,2011-09-22,78,2,At Risk
12931,United Kingdom,15,28004,42055.96,2803.73,2010-12-17,2011-11-18,21,15,Active
12933,United Kingdom,3,499,607.53,202.51,2011-03-01,2011-11-15,24,3,Active
12935,United Kingdom,7,1853,2160.70,308.67,2011-01-24,2011-12-07,2,7,Active
12936,United Kingdom,4,559,1063.90,265.98,2011-09-22,2011-11-22,17,4,Active
12937,United Kingdom,4,1007,1504.27,376.07,2011-03-17,2011-11-24,15,4,Active
12938,United Kingdom,1,140,114.14,114.14,2011-11-14,2011-11-14,25,1,Active
12939,United Kingdom,8,4876,11581.80,1447.73,2011-01-09,2011-10-06,64,8,At Risk
12940,United Kingdom,2,404,899.69,449.85,2011-09-13,2011-10-16,54,2,Active
12942,United Kingdom,3,198,675.60,225.20,2010-12-09,2011-07-31,131,3,Churned
12944,United Kingdom,2,289,604.51,302.26,2010-12-20,2011-11-04,35,2,Active
12945,United Kingdom,1,165,462.95,462.95,2011-02-24,2011-02-24,288,1,Churned
12947,United Kingdom,6,1165,1603.99,267.33,2010-12-01,2011-07-19,143,6,Churned
12948,United Kingdom,7,1080,2064.95,294.99,2011-03-20,2011-11-23,16,7,Active
12949,United Kingdom,8,2381,4167.22,520.90,2011-04-01,2011-11-09,30,8,Active
12950,United Kingdom,3,1380,1843.00,614.33,2011-11-15,2011-12-07,2,3,Active
12951,United Kingdom,6,503,1064.07,177.35,2011-01-13,2011-12-01,8,6,Active
12952,United Kingdom,4,653,1387.79,346.95,2011-09-22,2011-12-04,5,4,Active
12953,United Kingdom,1,84,329.85,329.85,2011-11-30,2011-11-30,9,1,Active
12955,United Kingdom,11,3664,4757.16,432.47,2011-03-17,2011-12-08,1,11,Active
12956,United Kingdom,1,34,108.07,108.07,2011-02-06,2011-02-06,306,1,Churned
12957,United Kingdom,8,2549,4017.54,502.19,2011-01-04,2011-11-30,9,8,Active
12962,United Kingdom,2,129,266.39,133.20,2011-08-18,2011-12-02,7,2,Active
12963,United Kingdom,8,881,1856.63,232.08,2010-12-09,2011-12-01,8,8,Active
12965,United Kingdom,1,282,769.81,769.81,2011-09-11,2011-09-11,89,1,At Risk
12966,United Kingdom,1,75,160.18,160.18,2011-11-30,2011-11-30,9,1,Active
12967,United Kingdom,2,438,1660.90,830.45,2010-12-03,2010-12-16,358,2,Churned
12968,United Kingdom,1,73,135.95,135.95,2011-08-19,2011-08-19,112,1,At Risk
12970,United Kingdom,4,268,405.47,101.37,2011-01-21,2011-12-02,7,4,Active
12971,United Kingdom,86,9289,11189.91,130.12,2010-12-02,2011-12-06,3,86,Active
12974,United Kingdom,1,24,144.80,144.80,2011-05-26,2011-05-26,197,1,Churned
12976,United Kingdom,1,561,738.60,738.60,2011-05-12,2011-05-12,211,1,Churned
12977,United Kingdom,1,12,39.24,39.24,2011-07-06,2011-07-06,156,1,Churned
12980,United Kingdom,9,886,7374.90,819.43,2010-12-16,2011-07-05,157,9,Churned
12981,United Kingdom,2,242,372.22,186.11,2011-07-29,2011-11-10,29,2,Active
12982,United Kingdom,1,288,390.54,390.54,2011-04-11,2011-04-11,242,1,Churned
12984,United Kingdom,1,26,97.50,97.50,2011-11-21,2011-11-21,18,1,Active
12985,United Kingdom,2,1533,1239.38,619.69,2011-11-11,2011-12-09,0,2,Active
12987,United Kingdom,2,219,558.70,279.35,2011-05-26,2011-09-27,73,2,At Risk
12988,United Kingdom,1,126,505.82,505.82,2011-02-20,2011-02-20,292,1,Churned
12989,United Kingdom,15,2943,6924.11,461.61,2010-12-10,2011-12-06,3,15,Active
12990,United Kingdom,3,200,409.50,136.50,2011-02-02,2011-11-08,31,3,Active
12991,United Kingdom,2,405,503.76,251.88,2011-08-19,2011-11-16,23,2,Active
12993,United Kingdom,4,240,414.76,103.69,2011-02-14,2011-11-16,23,4,Active
12994,United Kingdom,3,459,974.42,324.81,2011-03-16,2011-12-05,4,3,Active
12995,United Kingdom,1,108,211.32,211.32,2011-09-15,2011-09-15,85,1,At Risk
12997,United Kingdom,4,664,1226.89,306.72,2011-01-26,2011-11-17,22,4,Active
12999,United Kingdom,3,342,455.88,151.96,2011-04-08,2011-05-27,196,3,Churned
13000,United Kingdom,3,379,534.85,178.28,2010-12-10,2011-08-25,106,3,At Risk
13001,United Kingdom,13,5490,9785.97,752.77,2011-01-17,2011-12-05,4,13,Active
13002,United Kingdom,1,73,120.95,120.95,2011-01-25,2011-01-25,318,1,Churned
13003,United Kingdom,3,103,149.05,49.68,2011-05-09,2011-08-26,105,3,At Risk
13004,United Kingdom,18,4822,5655.91,314.22,2010-12-17,2011-11-28,11,18,Active
13005,United Kingdom,2,172,513.70,256.85,2011-04-07,2011-06-19,173,2,Churned
13006,United Kingdom,1,55,81.57,81.57,2011-10-14,2011-10-14,56,1,Active
13008,United Kingdom,1,175,229.47,229.47,2011-01-20,2011-01-20,323,1,Churned
13011,United Kingdom,1,13,50.55,50.55,2010-12-02,2010-12-02,372,1,Churned
13012,United Kingdom,8,820,1646.84,205.86,2011-02-18,2011-11-30,9,8,Active
13013,United Kingdom,13,2224,4810.94,370.07,2010-12-03,2011-12-08,1,13,Active
13014,United Kingdom,10,905,3466.28,346.63,2011-03-03,2011-11-29,10,10,Active
13015,United Kingdom,5,1609,3339.64,667.93,2011-04-04,2011-10-17,53,5,Active
13016,United Kingdom,3,527,789.89,263.30,2011-08-08,2011-09-27,73,3,At Risk
13017,United Kingdom,1,48,204.00,204.00,2011-12-02,2011-12-02,7,1,Active
13018,United Kingdom,28,5435,7277.70,259.92,2011-02-17,2011-11-23,16,28,Active
13021,United Kingdom,9,1352,2616.38,290.71,2010-12-16,2011-12-05,4,9,Active
13023,United Kingdom,2,286,689.90,344.95,2011-08-02,2011-10-06,64,2,At Risk
13026,United Kingdom,5,1620,975.36,195.07,2011-03-09,2011-12-08,1,5,Active
13027,United Kingdom,6,17280,6912.00,1152.00,2010-12-20,2011-08-18,113,6,At Risk
13028,United Kingdom,2,798,661.32,330.66,2011-10-25,2011-11-17,22,2,Active
13029,United Kingdom,3,134,1247.50,415.83,2010-12-21,2011-11-09,30,3,Active
13030,United Kingdom,2,348,752.44,376.22,2010-12-06,2011-11-28,11,2,Active
13032,United Kingdom,2,375,1010.18,505.09,2011-09-13,2011-10-18,52,2,Active
13033,United Kingdom,1,83,190.55,190.55,2010-12-17,2010-12-17,357,1,Churned
13034,United Kingdom,2,369,642.77,321.39,2010-12-05,2011-10-16,54,2,Active
13035,United Kingdom,2,644,921.88,460.94,2011-03-24,2011-09-27,73,2,At Risk
13037,United Kingdom,3,431,881.07,293.69,2011-03-28,2011-07-24,138,3,Churned
13038,United Kingdom,3,360,908.46,302.82,2011-02-22,2011-09-20,80,3,At Risk
13040,United Kingdom,2,355,676.99,338.50,2011-11-06,2011-12-01,8,2,Active
13043,United Kingdom,1,254,516.42,516.42,2011-03-11,2011-03-11,273,1,Churned
13044,United Kingdom,1,429,560.47,560.47,2011-02-21,2011-02-21,291,1,Churned
13045,United Kingdom,1,221,305.28,305.28,2011-09-01,2011-09-01,99,1,At Risk
13046,United Kingdom,2,264,629.31,314.66,2011-03-18,2011-11-09,30,2,Active
13047,United Kingdom,10,1391,3237.54,323.75,2010-12-01,2011-11-08,31,10,Active
13048,United Kingdom,4,1228,1819.41,454.85,2011-01-16,2011-11-25,14,4,Active
13049,United Kingdom,2,268,656.68,328.34,2011-01-25,2011-10-06,64,2,At Risk
13050,United Kingdom,17,3748,5836.86,343.34,2010-12-08,2011-11-25,14,17,Active
13052,United Kingdom,1,222,348.15,348.15,2011-05-11,2011-05-11,212,1,Churned
13055,United Kingdom,3,894,1214.41,404.80,2011-05-10,2011-09-22,78,3,At Risk
13058,United Kingdom,3,52,271.40,90.47,2011-07-11,2011-11-15,24,3,Active
13059,United Kingdom,1,35,183.40,183.40,2011-04-04,2011-04-04,249,1,Churned
13060,United Kingdom,1,123,307.53,307.53,2011-03-31,2011-03-31,253,1,Churned
13061,United Kingdom,1,107,248.61,248.61,2011-09-28,2011-09-28,72,1,At Risk
13062,United Kingdom,1,343,346.98,346.98,2011-06-01,2011-06-01,191,1,Churned
13064,United Kingdom,4,514,1105.59,276.40,2011-01-16,2011-11-27,12,4,Active
13065,United Kingdom,1,74,205.86,205.86,2010-12-01,2010-12-01,373,1,Churned
13066,United Kingdom,2,322,470.80,235.40,2011-11-07,2011-11-15,24,2,Active
13067,United Kingdom,1,32,115.46,115.46,2011-09-18,2011-09-18,82,1,At Risk
13068,United Kingdom,2,200,344.00,172.00,2011-01-24,2011-11-29,10,2,Active
13069,United Kingdom,24,5873,4431.44,184.64,2010-12-05,2011-12-09,0,24,Active
13070,United Kingdom,1,110,228.80,228.80,2011-05-31,2011-05-31,192,1,Churned
13072,United Kingdom,1,69,177.15,177.15,2011-03-18,2011-03-18,266,1,Churned
13075,United Kingdom,1,485,919.61,919.61,2011-08-02,2011-08-02,129,1,Churned
13077,United Kingdom,4,862,728.02,182.01,2010-12-08,2011-12-08,1,4,Active
13078,United Kingdom,26,5630,12627.94,485.69,2010-12-08,2011-12-06,3,26,Active
13079,United Kingdom,5,62,220.10,44.02,2011-07-22,2011-12-05,4,5,Active
13080,United Kingdom,1,120,58.08,58.08,2011-06-13,2011-06-13,179,1,Churned
13081,United Kingdom,11,19068,28337.38,2576.13,2010-12-03,2011-11-28,11,11,Active
13082,United Kingdom,9,4324,3613.63,401.51,2011-01-05,2011-08-05,126,9,Churned
13083,United Kingdom,2,187,303.75,151.88,2011-09-25,2011-12-05,4,2,Active
13085,United Kingdom,2,216,416.08,208.04,2011-02-17,2011-07-05,157,2,Churned
13089,United Kingdom,97,31025,58762.08,605.79,2010-12-05,2011-12-07,2,97,Active
13090,United Kingdom,14,2263,8910.82,636.49,2010-12-02,2011-12-01,8,14,Active
13091,United Kingdom,1,466,345.82,345.82,2011-11-11,2011-11-11,28,1,Active
13092,United Kingdom,5,279,477.83,95.57,2010-12-15,2011-09-30,70,5,At Risk
13093,United Kingdom,8,3961,7832.47,979.06,2010-12-01,2011-03-09,275,8,Churned
13094,United Kingdom,12,1716,1927.32,160.61,2010-12-06,2011-11-18,21,12,Active
13095,United Kingdom,1,144,74.40,74.40,2011-09-30,2011-09-30,70,1,At Risk
13097,United Kingdom,10,2360,6003.22,600.32,2010-12-14,2011-11-07,32,10,Active
13098,United Kingdom,28,15968,28882.44,1031.52,2011-01-26,2011-12-08,1,28,Active
13099,United Kingdom,1,288,207.36,207.36,2011-09-01,2011-09-01,99,1,At Risk
13101,United Kingdom,1,113,101.19,101.19,2011-04-19,2011-04-19,234,1,Churned
13102,United Kingdom,24,4204,6424.09,267.67,2010-12-09,2011-12-08,1,24,Active
13103,United Kingdom,1,82,243.94,243.94,2011-10-31,2011-10-31,39,1,Active
13104,United Kingdom,6,504,1098.48,183.08,2010-12-20,2011-12-06,3,6,Active
13106,United Kingdom,1,18,76.50,76.50,2011-07-29,2011-07-29,133,1,Churned
13107,United Kingdom,4,1293,1531.62,382.91,2011-01-10,2011-10-26,44,4,Active
13108,United Kingdom,1,298,350.06,350.06,2010-12-02,2010-12-02,372,1,Churned
13109,United Kingdom,2,520,786.54,393.27,2011-07-05,2011-10-11,59,2,Active
13110,United Kingdom,7,388,1488.67,212.67,2011-02-01,2011-11-08,31,7,Active
13113,United Kingdom,24,3045,12245.96,510.25,2010-12-08,2011-12-09,0,24,Active
13115,United Kingdom,4,1567,2294.78,573.70,2011-06-08,2011-11-28,11,4,Active
13116,United Kingdom,1,291,501.14,501.14,2011-07-24,2011-07-24,138,1,Churned
13117,United Kingdom,8,945,984.91,123.11,2010-12-02,2011-11-18,21,8,Active
13118,United Kingdom,5,410,1197.81,239.56,2011-02-24,2011-11-20,19,5,Active
13120,United Kingdom,1,12,30.60,30.60,2011-04-15,2011-04-15,238,1,Churned
13121,United Kingdom,1,252,283.73,283.73,2011-03-15,2011-03-15,269,1,Churned
13122,United Kingdom,2,585,922.39,461.20,2011-04-13,2011-09-06,94,2,At Risk
13124,United Kingdom,3,2119,3756.33,1252.11,2010-12-15,2011-09-11,89,3,At Risk
13126,United Kingdom,8,2143,2099.64,262.46,2010-12-08,2011-12-05,4,8,Active
13127,United Kingdom,1,127,259.17,259.17,2011-09-23,2011-09-23,77,1,At Risk
13130,United Kingdom,1,32,64.00,64.00,2011-09-06,2011-09-06,94,1,At Risk
13131,United Kingdom,3,447,1073.30,357.77,2011-06-05,2011-11-16,23,3,Active
13132,United Kingdom,1,20,77.30,77.30,2011-03-23,2011-03-23,261,1,Churned
13133,United Kingdom,2,32,109.80,54.90,2011-02-08,2011-03-11,273,2,Churned
13134,United Kingdom,4,1059,1793.58,448.40,2011-04-13,2011-09-15,85,4,At Risk
13135,United Kingdom,1,4300,3096.00,3096.00,2011-05-27,2011-05-27,196,1,Churned
13136,United Kingdom,5,1328,2607.61,521.52,2011-05-11,2011-10-14,56,5,Active
13137,United Kingdom,8,2204,3603.29,450.41,2011-02-04,2011-11-29,10,8,Active
13138,United Kingdom,6,473,962.39,160.40,2010-12-02,2011-11-17,22,6,Active
13139,United Kingdom,7,2425,5064.94,723.56,2011-03-25,2011-11-23,16,7,Active
13140,United Kingdom,3,185,422.47,140.82,2010-12-08,2011-08-23,108,3,At Risk
13141,United Kingdom,5,1548,2388.75,477.75,2011-01-28,2011-09-16,84,5,At Risk
13142,United Kingdom,1,258,307.09,307.09,2011-11-20,2011-11-20,19,1,Active
13144,United Kingdom,1,21,110.95,110.95,2011-01-11,2011-01-11,332,1,Churned
13145,United Kingdom,4,145,618.52,154.63,2010-12-02,2011-10-31,39,4,Active
13146,United Kingdom,1,154,228.91,228.91,2011-11-13,2011-11-13,26,1,Active
13147,United Kingdom,4,144,712.80,178.20,2011-09-01,2011-11-29,10,4,Active
13148,United Kingdom,12,1965,3683.26,306.94,2010-12-10,2011-11-10,29,12,Active
13149,United Kingdom,4,1280,1676.06,419.02,2011-02-23,2011-11-25,14,4,Active
13151,United Kingdom,1,363,1257.87,1257.87,2011-02-17,2011-02-17,295,1,Churned
13153,United Kingdom,1,418,486.22,486.22,2011-12-04,2011-12-04,5,1,Active
13155,United Kingdom,4,497,971.76,242.94,2010-12-06,2011-11-06,33,4,Active
13157,United Kingdom,4,1439,1741.22,435.31,2011-02-14,2011-10-21,49,4,Active
13158,United Kingdom,4,784,1201.06,300.27,2011-01-25,2011-09-06,94,4,At Risk
13159,United Kingdom,4,1058,1429.35,357.34,2011-08-16,2011-12-01,8,4,Active
13160,United Kingdom,1,56,91.80,91.80,2011-11-17,2011-11-17,22,1,Active
13161,United Kingdom,1,29,112.75,112.75,2011-01-30,2011-01-30,313,1,Churned
13162,United Kingdom,4,1713,1688.29,422.07,2011-01-09,2011-08-09,122,4,Churned
13165,United Kingdom,2,1376,1021.48,510.74,2010-12-23,2011-10-24,46,2,Active
